page;page-href;linkToDockerfile
"Previous";"https://github.com/search?p=55&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/Loyen/Coal/blob/877c4f2348e5504fd75903e1b1f3cc8edd7899f2/docker/image/baseimage/Dockerfile"
"Previous";"https://github.com/search?p=37&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/SoloMagic/golang_docker/blob/b14ad998448d39841ec6e9454cb890475d64ffef/ubuntu/Dockerfile"
"Previous";"https://github.com/search?p=18&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/anonymokata/8F168A94-A24E-4430-BB04-1A8143C5C40A/blob/68b7bd3e301b81368e1bce89d793fbb12aba7dd6/docker/Dockerfile"
"Previous";"https://github.com/search?p=69&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/mikekwright/docker-consul-tyk-swarm/blob/32dd9694d9831364f1a66ae452da635e164f4cb3/tyk-image/helper/Dockerfile"
"Previous";"https://github.com/search?p=19&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/mgupta21/microservices/blob/adaab475aa5350f4bb844199bf7577b8a97e78f0/src/main/java/org/dev/microservices/ppt/01/Dockerfile"
"Previous";"https://github.com/search?p=95&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/saijusgeorge/docker/blob/eea79a9b22a9f670d7d8e768797c07470ebc6f6f/Dockerfile"
"Previous";"https://github.com/search?p=39&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/flipstone/orville/blob/5724aec300c82ae2ffddfdc23b3bbc37f2c290c4/Dockerfile"
"Previous";"https://github.com/search?p=86&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/katya.dockerfile"
"Previous";"https://github.com/search?p=34&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/tatums/docker-play/blob/8b2a66eb3f84e192685e5a3d5a02a6d54804e406/playbooks/files/docker/db/Dockerfile"
"Previous";"https://github.com/search?p=91&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/venkatesh-ticketfly/jenkins-slave-docker/blob/f1d4acb0d7f90c6cad1a50c4fa2113eeb8fdff8e/imagemagick-jenkins-slave/Dockerfile"
"Previous";"https://github.com/search?p=4&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/heritaget/Docker/blob/e4f1d09063b5cd125a6c59dc8fffeb3a1111d5ed/Dockerfile"
"Previous";"https://github.com/search?p=15&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/ubermuda/m6web-docker/blob/9bcbcccd37ac8f29f87898202cd7c589f04d35b6/redis/Dockerfile"
"Previous";"https://github.com/search?p=49&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/magenete/site/blob/541804baedd8875b9daa68bfaac686be37b6e16a/docker/Dockerfile"
"Previous";"https://github.com/search?p=83&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/BruceRuan/Grafana/blob/d7ee7cb88fa1c65e99ae4b2c3a14da9d33374023/docker/debtest/Dockerfile"
"Previous";"https://github.com/search?p=3&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/robobario/repl/blob/e97ead1e0d47972df00afe708131e4a27ece2b0a/docker-repls/ruby/Dockerfile"
"Previous";"https://github.com/search?p=58&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/marttosc/learning/blob/91a5b08ef927196ad485857f3e5867ba6f3cd0cf/docker/01-ubuntu-16.04/Dockerfile"
"Previous";"https://github.com/search?p=38&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/mozilla/spiderweb/blob/43c4496d2076d2ba6049e19e937688fab05282b4/release/docker/firefox-snap/Dockerfile"
"Previous";"https://github.com/search?p=4&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/SvenDowideit/dockerfiles/blob/64b85baa71c02db758a5310f34fa9fdfef53d751/xpra/Dockerfile"
"Previous";"https://github.com/search?p=60&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/brunozrk/rails_docker_test/blob/440cc6fa8d19a8ebc74c4ca7e3863ff4bee9cefa/Dockerfile"
"Previous";"https://github.com/search?p=56&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/logilab/saemref-formula/blob/b4ca542fe7e1f223cd396813e58a71c8e729a6c9/test/postgres.Dockerfile"
"Previous";"https://github.com/search?p=99&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/TomScotch/workspace/blob/a80d66531d785e5f8af5717e2a6d2ca44c0f08a6/bootstrap/Dockerfile"
"Previous";"https://github.com/search?p=30&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/coduno/docker/blob/3d6c6a3ae7fca8a050f5cc81e53651cb36d19627/c_sharp/Dockerfile"
"Previous";"https://github.com/search?p=97&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/RubiconPHP/docker-ci/blob/08735cb4213ddc166fdea5f270a5b30fa41560c3/Dockerfile"
"Previous";"https://github.com/search?p=45&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/threadx/dockerfiles/blob/fe3b87dfbc8fcc602cedcdd13dc6416ebcac867f/s3cmd/Dockerfile"
"Previous";"https://github.com/search?p=85&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/gpt.dockerfile"
"Previous";"https://github.com/search?p=81&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/evermax/basic-vim-docker/blob/dbc5038cbd2c32c7dd625950036ea681c9002c8b/Dockerfile"
"Previous";"https://github.com/search?p=29&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/taskworld/docker-stunnel/blob/1c216f359f896c8c3de963d411b0f2b5ddb56fc6/Dockerfile"
"Previous";"https://github.com/search?p=63&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/moul/docker-dput/blob/766eff3f6bffec811b741f296f6570497d5f164c/Dockerfile"
"Previous";"https://github.com/search?p=68&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/sioh/dockerfiles/blob/52c55277cfe52390b6134d09d521c19a35625060/debian-latex/Dockerfile"
"Previous";"https://github.com/search?p=80&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/tony612/docker-jenkins/blob/df84b572425ebe920af72b43cacde73869ca57ad/Dockerfile"
"Previous";"https://github.com/search?p=20&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/mkhajeh/pandoc-container/blob/cfe0fc4683b9535c1eaf02b31096e7a2e815982b/Dockerfile"
"Previous";"https://github.com/search?p=96&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/ch1bbe/my-docker/blob/2ff0b73cd0824a259d82b24f6c4153688503b346/docker-openttd/Dockerfile"
"Previous";"https://github.com/search?p=74&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/bub-hq/bub/blob/57d1ed1487d4e2d571cd699d662e59e0daaa814f/modules/headless/src/main/docker/Dockerfile"
"Previous";"https://github.com/search?p=24&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/Duke-Translational-Bioinformatics/kairx-deploy/blob/74ef96539c43854943d29cf6ae08baf718c44388/Dockerfile"
"Previous";"https://github.com/search?p=23&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/reidlock/docker-demo/blob/18b54e4191c6044a074eae84a2e428696b83685c/ClientBase/Dockerfile"
"Previous";"https://github.com/search?p=73&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/darksheer/dockerhub-ubuntu/blob/cabc71190464d0e64421a2ffc18164724ce98606/Dockerfile"
"Previous";"https://github.com/search?p=79&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/gregorycox/concourse_ci_test/blob/b3325fc8c90d699d2bd2bc9379015f77ad2d948a/Dockerfile"
"Previous";"https://github.com/search?p=65&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/rcook/ibt/blob/32ea7abbfaf8d3c68e8649087e94771d8f13e61a/docker/debian-gcc/Dockerfile"
"Previous";"https://github.com/search?p=64&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/Doorpass/MongoDB/blob/a3f673db0db66897f890fd5c23ffb8bd70cd584b/Dockerfile"
"Previous";"https://github.com/search?p=36&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/mfrellum/PragmaMS/blob/7d67dd51c3a65c87d54847504d27ba9edde6cb0d/DOCKERFILES/python/Dockerfile"
"Previous";"https://github.com/search?p=38&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/technivore/docker-ansible/blob/d8cc55ffce549e80ccac4229f67a10bf6e7275de/Dockerfile"
"Previous";"https://github.com/search?p=50&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/octohost/perl/blob/95fde505741aaa8c18c70f6c303a12403f1d3e0f/Dockerfile"
"Previous";"https://github.com/search?p=49&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/roberterdin/docker-nginx-ssl/blob/75604beb11073d8ec79d3dfea37909db85fa0f1e/Dockerfile"
"Previous";"https://github.com/search?p=99&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/CancerCollaboratory/dockstore-tool-samtools-view/blob/1e238cd71791b742742e036297883a9a4632d6cc/Dockerfile"
"Previous";"https://github.com/search?p=27&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/pakastin/autossh/blob/217da2b91b82b6a00f46ed4cd8e3161800039df1/Dockerfile"
"Previous";"https://github.com/search?p=2&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/andijcr/tsar_lib/blob/05ed6e7b0802f6e0091873fea71eb76c7d857d4e/phoenix/Dockerfile"
"";"";"/Lichterkuss/TDP/blob/70d09cae052ac52356a19bc6efd2d5319de5fb4b/docker/Dockerfile"
"Previous";"https://github.com/search?p=77&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/fluxcapacitor/package.ml/blob/24b227bf2c06ae4472b3a22ec6ef5614da8f58d5/ubuntu/14.04/Dockerfile"
"Previous";"https://github.com/search?p=85&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/java.dockerfile"
"Previous";"https://github.com/search?p=13&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/vovaprog/learn/blob/ff07530b92c2314a9ccd1f1aec3c40d78288d75c/tools/docker_clean_debian/Dockerfile"
"Previous";"https://github.com/search?p=12&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/nchazlett/test/blob/b209b542efe7e2e5f9ae089ace7f88eb43d60189/Dockerfile"
"Previous";"https://github.com/search?p=2&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/mame/quine-relay/blob/efacfc934602fd4fddc0c106891988ebebd02545/Dockerfile"
"Previous";"https://github.com/search?p=12&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/NikolaMandic/Xdockerized/blob/9730a522e49d32646a4d643f9d29bdef0dda4a43/Dockerfile"
"Previous";"https://github.com/search?p=42&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/ernetas/letsencrypt/blob/bcdc52becfe9d220037d57bba99340f1a09475e7/Dockerfile"
"Previous";"https://github.com/search?p=81&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/joomtriggers/ideamart-php/blob/08a8faa4322947c24ccbd10b3da29a280168bcd8/Dockerfile"
"Previous";"https://github.com/search?p=6&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/LeonardA-L/fiddlegram/blob/c537b49c02f0e2cbd1d9ceb9bec0a6855b66aca8/dockerImages/phpImage/Dockerfile"
"Previous";"https://github.com/search?p=83&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/venkatesh-ticketfly/jenkins-slave-docker/blob/f1d4acb0d7f90c6cad1a50c4fa2113eeb8fdff8e/imagemagick-jenkins-slave/Dockerfile"
"Previous";"https://github.com/search?p=23&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/hsachdevah/docker/blob/1ca18bfe630786d820c61e75df80d3ff9a98d9b6/images/os/ubuntu/Dockerfile"
"Previous";"https://github.com/search?p=8&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/djohnkirby/dockerfiles/blob/10e759eff86f64403bf12d8dd3b05707d61c6d15/apacheserver/Dockerfile"
"Previous";"https://github.com/search?p=97&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/abohmeed/vim/blob/1bdab1cb831b8d6d70529cc5868777f7fef97f16/Dockerfile"
"Previous";"https://github.com/search?p=18&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/NotyIm/rethinkdb/blob/f4921176e8b73e04313fd0fef09431d0b6dc1c37/Dockerfile"
"Previous";"https://github.com/search?p=22&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/jvivian/pipeline_project/blob/4cecc662ffa5f53f66677079fdf47335456cbae3/docker_tools/samtools/Dockerfile"
"Previous";"https://github.com/search?p=88&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/postscript.dockerfile"
"Previous";"https://github.com/search?p=80&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/Kinmarui/docker_atlassian/blob/c9976bd5e0b280e317949f8df5703e3249f4e69e/nunit/Dockerfile"
"Previous";"https://github.com/search?p=34&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/upwardhq/node-ruby-dpl/blob/32ce4e5da02ebf5a0a574d1e7e3a9f9a22c58baa/Dockerfile"
"Previous";"https://github.com/search?p=94&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dhgautam/doctest/blob/b2397c7a6b8b2e540fba6d4d6e86d2c032da9212/Dockerfile"
"Previous";"https://github.com/search?p=1&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/JimGaylard/openvpn-docker/blob/71da14a4f85d67c5c19dbe5a94032bfc30d37a61/Dockerfile"
"Previous";"https://github.com/search?p=75&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/soumyaprakashdatta/grafanaPersonalised/blob/a8c0dbab720c7a0f5a89587fe0acf55dd3bd6e20/docker/debtest/Dockerfile"
"Previous";"https://github.com/search?p=34&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/cliqz-oss/browser-f/blob/58dd59135c741122fd454cf4d4a67f36716ff730/mozilla-release/release/docker/firefox-snap/Dockerfile"
"Previous";"https://github.com/search?p=92&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/trojanspike/sentora-dockerized/blob/f33a29d73b4195ec9a2616219253323ca0d4f75a/Dockerfile"
"Previous";"https://github.com/search?p=2&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/flipstone/haitatsu/blob/4682863bdaf136ea1eb1c445fac4472acf7880d2/containers/dev/Dockerfile"
"Previous";"https://github.com/search?p=95&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/hone/mferuby/blob/01d4a24d541d85737c9adc8dc22b74cf15c39d8d/Dockerfile"
"Previous";"https://github.com/search?p=10&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/goblain/docker-gluster-client/blob/ac8d4ae7796c0c6d069e323d1e3db6d6ca16c48a/Dockerfile"
"Previous";"https://github.com/search?p=14&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/topdevbox/dockercraft/blob/e333baf59dd5fe4613f35f1c352ec5eed48d835c/dockerfiles/ubuntu/nginx/Dockerfile"
"Previous";"https://github.com/search?p=14&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/roackb2/syncbox/blob/5e9b3becc29a524e67fea6ea116e11975475056f/build/base.Dockerfile"
"";"";"/medvekoma/docker-cassandra/blob/d5c16a720358ce6a103d8cbb3b9124455acbbff2/image/Dockerfile"
"Previous";"https://github.com/search?p=83&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/fllaca/docker-cordova-git/blob/54e7a83e4d96fabe96db16e99cd181f2cefa26e4/Dockerfile"
"Previous";"https://github.com/search?p=47&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/Evertvandenbruel/yolo-octo-wallhack/blob/a2678869c95c313344926f5d7c89b3c0476924fa/Dockerfile"
"Previous";"https://github.com/search?p=89&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/vala.dockerfile"
"Previous";"https://github.com/search?p=12&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/LTD-Beget/besync/blob/b394521514498d36ad836151d84ab2f90437885b/Dockerfile"
"Previous";"https://github.com/search?p=63&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/timothysparg/cuddly-barnacle/blob/1d9442ba12ccb326deb06a88e46f5e971c226f51/dockerfiles/logspout/debug/Dockerfile"
"Previous";"https://github.com/search?p=57&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/fits/try_samples/blob/63dd90a7f2b664e036d98a9f66ef6f0093c44f37/docker/python3_keras/Dockerfile"
"Previous";"https://github.com/search?p=50&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/TomScotch/workspace/blob/0b662d358d586a2637e4603917ea4105ed281638/crack-utils/Dockerfile"
"Previous";"https://github.com/search?p=43&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/jimlawton/dockerfiles/blob/c6d7eccfc15f48dceadd89ca283f983f0f992530/ubuntu-dev/Dockerfile"
"Previous";"https://github.com/search?p=95&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/moonscale/ssh-client/blob/0aa363fa23e32a0521d5534ba78da01ae4179f41/Dockerfile"
"Previous";"https://github.com/search?p=70&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/mkwong04/dockerClientTest/blob/09488e1b1110513323e353d383819330eb87bac4/docker/Dockerfile"
"Previous";"https://github.com/search?p=18&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/roberth/docker-hub-hello/blob/a66146d6781992628e2cc885ba7bb1a7df03f995/Dockerfile"
"Previous";"https://github.com/search?p=2&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/jfcoz/debian-gdebi/blob/8a34acd02891c8f916b1ab52efd33a6b0a4c5e0e/Dockerfile"
"Previous";"https://github.com/search?p=78&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/bboortz/docker-base/blob/42b0185ec8f31a8a05736066e348bdfe807fab43/env/images/debian_base/Dockerfile"
"Previous";"https://github.com/search?p=97&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dsw88/docker-images/blob/fd3cf3b56e39b7b2cccee9d6ccde7f055da4ba44/debian7/Dockerfile"
"Previous";"https://github.com/search?p=56&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/adrienjover/dockerFormation/blob/59b4bbfc995419843686d1c97ba11c48b2461915/nginx/Dockerfile"
"Previous";"https://github.com/search?p=34&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/damitou/cyoutestnew/blob/efca4eccabd643a72678112c8f9adc82359839e8/Dockerfile"
"Previous";"https://github.com/search?p=21&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/fx-dev-playground/gecko/blob/c68565ff6054520164933c904647843d6e0d198d/release/docker/firefox-snap/Dockerfile"
"Previous";"https://github.com/search?p=31&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/aishwaryavairagade/GradleProject/blob/6714b92f93a8387a03ab6b28957103f6f664b08e/Dockerfile"
"Previous";"https://github.com/search?p=65&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/viztastic/mean-elk/blob/132e19cbece273522b9450df08597031d1dbe1fa/logspout/debug/Dockerfile"
"Previous";"https://github.com/search?p=66&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/superr4y/dockerfiles/blob/05f000362fca08d30995d71d29e5ee3ab045ed2e/debian/Dockerfile"
"Previous";"https://github.com/search?p=1&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/jan-osch/assemb/blob/c5a7ed4645e7170b9d685e5701bff11fa0a1a4b6/Dockerfile"
"Previous";"https://github.com/search?p=93&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/toxaco/aws_swf_worker_sample/blob/e0bd5963012829c33fa774470a579b27ab030f3b/nginx/Dockerfile"
